directorio,secuencia_p,orden,clase,mes,p6210,p6920,fex_c,npersug,li,lp,ingreso_lab_persona,arriendo,ingreso_nolab_persona,informal,ingreso_lab_person_informal,ingreso_lab_hog,ingreso_nolab_hog,ingreso_lab_hog_informal,informal_hog,porcen_informalidad,ingreso_nolab_hog_arr,ingpcug_escenarios,pobre_escenarios,max_educacion,categoria_edu
5028162.0,1.0,3.0,1,9.0,6.0,,10.860036150007913,4.0,134303.7494,360817.109562061,0.0,400000.0,0.0,0.0,0.0,3000000.0,0.0,3000000.0,3.0,100.0,400000.0,850000.0,0.0,6.0,Alto
5028162.0,1.0,1.0,1,9.0,5.0,2.0,10.860036150007913,4.0,134303.7494,360817.109562061,3000000.0,400000.0,0.0,1.0,3000000.0,3000000.0,0.0,3000000.0,3.0,100.0,400000.0,850000.0,0.0,6.0,Alto
5028162.0,1.0,4.0,1,9.0,3.0,,10.860036150007913,4.0,134303.7494,360817.109562061,0.0,400000.0,0.0,0.0,0.0,3000000.0,0.0,3000000.0,3.0,100.0,400000.0,850000.0,0.0,6.0,Alto
5028162.0,1.0,5.0,1,9.0,5.0,2.0,10.860036150007913,4.0,134303.7494,360817.109562061,0.0,400000.0,0.0,1.0,0.0,3000000.0,0.0,3000000.0,3.0,100.0,400000.0,850000.0,0.0,6.0,Alto
5028162.0,1.0,2.0,1,9.0,5.0,2.0,10.860036150007913,4.0,134303.7494,360817.109562061,0.0,400000.0,0.0,1.0,0.0,3000000.0,0.0,3000000.0,3.0,100.0,400000.0,850000.0,0.0,6.0,Alto
5028564.0,1.0,3.0,1,9.0,,,12.343147995803491,3.0,138010.2118,326291.034621169,0.0,200000.0,0.0,0.0,0.0,992204.5625,0.0,0.0,0.0,0.0,200000.0,397401.53,0.0,5.0,Medio
5028564.0,1.0,2.0,1,9.0,3.0,,12.343147995803491,3.0,138010.2118,326291.034621169,0.0,200000.0,0.0,0.0,0.0,992204.5625,0.0,0.0,0.0,0.0,200000.0,397401.53,0.0,5.0,Medio
5028564.0,1.0,1.0,1,9.0,5.0,1.0,12.343147995803491,3.0,138010.2118,326291.034621169,992204.56,200000.0,0.0,0.0,0.0,992204.5625,0.0,0.0,0.0,0.0,200000.0,397401.53,0.0,5.0,Medio
5028592.0,1.0,3.0,1,9.0,5.0,2.0,10.802811358816955,3.0,138010.2118,326291.034621169,400000.0,500000.0,66666.664,1.0,400000.0,400000.0,1129166.6640625,400000.0,1.0,100.0,1629166.6,676388.9,0.0,5.0,Medio
5028592.0,1.0,1.0,1,9.0,5.0,,10.802811358816955,3.0,138010.2118,326291.034621169,0.0,500000.0,1000000.0,0.0,0.0,400000.0,1129166.6640625,400000.0,1.0,100.0,1629166.6,676388.9,0.0,5.0,Medio
5028592.0,1.0,2.0,1,9.0,3.0,,10.802811358816955,3.0,138010.2118,326291.034621169,0.0,500000.0,62500.0,0.0,0.0,400000.0,1129166.6640625,400000.0,1.0,100.0,1629166.6,676388.9,0.0,5.0,Medio
5028596.0,1.0,3.0,1,9.0,3.0,,11.914064103545712,4.0,138010.2118,326291.034621169,0.0,400000.0,0.0,0.0,0.0,7200000.0,0.0,0.0,0.0,0.0,400000.0,1900000.0,0.0,6.0,Alto
5028596.0,1.0,4.0,1,9.0,3.0,,11.914064103545712,4.0,138010.2118,326291.034621169,0.0,400000.0,0.0,0.0,0.0,7200000.0,0.0,0.0,0.0,0.0,400000.0,1900000.0,0.0,6.0,Alto
5028596.0,1.0,1.0,1,9.0,6.0,1.0,11.914064103545712,4.0,138010.2118,326291.034621169,3600000.0,400000.0,0.0,0.0,0.0,7200000.0,0.0,0.0,0.0,0.0,400000.0,1900000.0,0.0,6.0,Alto
5028596.0,1.0,2.0,1,9.0,6.0,1.0,11.914064103545712,4.0,138010.2118,326291.034621169,3600000.0,400000.0,0.0,0.0,0.0,7200000.0,0.0,0.0,0.0,0.0,400000.0,1900000.0,0.0,6.0,Alto
5028710.0,1.0,2.0,1,9.0,6.0,,2.657701652089504,5.0,161549.7509,397341.967125689,0.0,800000.0,0.0,0.0,0.0,1800000.0,400000.0,0.0,0.0,0.0,1200000.0,600000.0,0.0,6.0,Alto
5028710.0,1.0,5.0,1,9.0,6.0,,2.657701652089504,5.0,161549.7509,397341.967125689,0.0,800000.0,200000.0,0.0,0.0,1800000.0,400000.0,0.0,0.0,0.0,1200000.0,600000.0,0.0,6.0,Alto
5028710.0,1.0,1.0,1,9.0,6.0,1.0,2.657701652089504,5.0,161549.7509,397341.967125689,1800000.0,800000.0,200000.0,0.0,0.0,1800000.0,400000.0,0.0,0.0,0.0,1200000.0,600000.0,0.0,6.0,Alto
5028710.0,1.0,4.0,1,9.0,,,2.657701652089504,5.0,161549.7509,397341.967125689,0.0,800000.0,0.0,0.0,0.0,1800000.0,400000.0,0.0,0.0,0.0,1200000.0,600000.0,0.0,6.0,Alto
5028710.0,1.0,3.0,1,9.0,3.0,,2.657701652089504,5.0,161549.7509,397341.967125689,0.0,800000.0,0.0,0.0,0.0,1800000.0,400000.0,0.0,0.0,0.0,1200000.0,600000.0,0.0,6.0,Alto
5028713.0,1.0,1.0,1,9.0,6.0,,10.630806608358016,3.0,161549.7509,397341.967125689,0.0,200000.0,400000.0,0.0,0.0,0.0,900000.0,0.0,0.0,0.0,1100000.0,366666.66,1.0,6.0,Alto
5028713.0,1.0,2.0,1,9.0,6.0,,10.630806608358016,3.0,161549.7509,397341.967125689,0.0,200000.0,500000.0,0.0,0.0,0.0,900000.0,0.0,0.0,0.0,1100000.0,366666.66,1.0,6.0,Alto
5028713.0,1.0,3.0,1,9.0,,,10.630806608358016,3.0,161549.7509,397341.967125689,0.0,200000.0,0.0,0.0,0.0,0.0,900000.0,0.0,0.0,0.0,1100000.0,366666.66,1.0,6.0,Alto
5028718.0,1.0,3.0,1,9.0,6.0,1.0,4.948908460219717,5.0,161549.7509,397341.967125689,1350000.0,450000.0,0.0,0.0,0.0,3375000.0,0.0,0.0,0.0,0.0,450000.0,765000.0,0.0,6.0,Alto
5028718.0,1.0,1.0,1,9.0,6.0,1.0,4.948908460219717,5.0,161549.7509,397341.967125689,2025000.0,450000.0,0.0,0.0,0.0,3375000.0,0.0,0.0,0.0,0.0,450000.0,765000.0,0.0,6.0,Alto
5028718.0,1.0,4.0,1,9.0,6.0,,4.948908460219717,5.0,161549.7509,397341.967125689,0.0,450000.0,0.0,0.0,0.0,3375000.0,0.0,0.0,0.0,0.0,450000.0,765000.0,0.0,6.0,Alto
5028718.0,1.0,2.0,1,9.0,6.0,,4.948908460219717,5.0,161549.7509,397341.967125689,0.0,450000.0,0.0,0.0,0.0,3375000.0,0.0,0.0,0.0,0.0,450000.0,765000.0,0.0,6.0,Alto
5028718.0,1.0,5.0,1,9.0,4.0,,4.948908460219717,5.0,161549.7509,397341.967125689,0.0,450000.0,0.0,0.0,0.0,3375000.0,0.0,0.0,0.0,0.0,450000.0,765000.0,0.0,6.0,Alto
5028831.0,1.0,1.0,1,9.0,6.0,,7.1692110299232885,1.0,149051.8407,406934.771974795,0.0,1200000.0,4000000.0,0.0,0.0,0.0,4000000.0,0.0,1.0,0.0,5200000.0,5200000.0,0.0,6.0,Alto
5028831.0,1.0,2.0,1,9.0,3.0,2.0,7.1692110299232885,1.0,149051.8407,406934.771974795,0.0,1200000.0,0.0,1.0,0.0,0.0,4000000.0,0.0,1.0,0.0,5200000.0,5200000.0,0.0,6.0,Alto
5028955.0,1.0,1.0,1,9.0,6.0,1.0,19.46855570003436,5.0,130794.5281,280821.428764373,1650400.0,0.0,0.0,0.0,0.0,1650400.0,0.0,0.0,0.0,0.0,0.0,330080.0,0.0,6.0,Alto
5028955.0,1.0,4.0,1,9.0,3.0,,19.46855570003436,5.0,130794.5281,280821.428764373,0.0,0.0,0.0,0.0,0.0,1650400.0,0.0,0.0,0.0,0.0,0.0,330080.0,0.0,6.0,Alto
5028955.0,1.0,3.0,1,9.0,4.0,,19.46855570003436,5.0,130794.5281,280821.428764373,0.0,0.0,0.0,0.0,0.0,1650400.0,0.0,0.0,0.0,0.0,0.0,330080.0,0.0,6.0,Alto
5028955.0,1.0,2.0,1,9.0,6.0,,19.46855570003436,5.0,130794.5281,280821.428764373,0.0,0.0,0.0,0.0,0.0,1650400.0,0.0,0.0,0.0,0.0,0.0,330080.0,0.0,6.0,Alto
5028955.0,1.0,5.0,1,9.0,,,19.46855570003436,5.0,130794.5281,280821.428764373,0.0,0.0,0.0,0.0,0.0,1650400.0,0.0,0.0,0.0,0.0,0.0,330080.0,0.0,6.0,Alto
5029170.0,1.0,1.0,1,9.0,4.0,,12.614260017457354,2.0,153207.0669,333562.583831318,0.0,400000.0,0.0,0.0,0.0,1165148.0,0.0,0.0,0.0,0.0,400000.0,782574.0,0.0,5.0,Medio
5029170.0,1.0,2.0,1,9.0,5.0,1.0,12.614260017457354,2.0,153207.0669,333562.583831318,1165148.0,400000.0,0.0,0.0,0.0,1165148.0,0.0,0.0,0.0,0.0,400000.0,782574.0,0.0,5.0,Medio
5029301.0,1.0,3.0,1,9.0,3.0,,18.49948550600408,5.0,154565.8229,396489.14272605,0.0,0.0,0.0,0.0,0.0,2256666.75,75000.0,40000.0,1.0,1.7725258,75000.0,466333.34,0.0,5.0,Medio
5029301.0,1.0,1.0,1,9.0,5.0,1.0,18.49948550600408,5.0,154565.8229,396489.14272605,2216666.8,0.0,0.0,0.0,0.0,2256666.75,75000.0,40000.0,1.0,1.7725258,75000.0,466333.34,0.0,5.0,Medio
5029301.0,1.0,2.0,1,9.0,5.0,2.0,18.49948550600408,5.0,154565.8229,396489.14272605,40000.0,0.0,0.0,1.0,40000.0,2256666.75,75000.0,40000.0,1.0,1.7725258,75000.0,466333.34,0.0,5.0,Medio
5029301.0,1.0,4.0,1,9.0,,,18.49948550600408,5.0,154565.8229,396489.14272605,0.0,0.0,0.0,0.0,0.0,2256666.75,75000.0,40000.0,1.0,1.7725258,75000.0,466333.34,0.0,5.0,Medio
5029301.0,1.0,5.0,1,9.0,5.0,,18.49948550600408,5.0,154565.8229,396489.14272605,0.0,0.0,75000.0,0.0,0.0,2256666.75,75000.0,40000.0,1.0,1.7725258,75000.0,466333.34,0.0,5.0,Medio
5029365.0,1.0,3.0,1,9.0,5.0,1.0,18.794276220290467,4.0,131999.4431,318173.924120249,953232.0,180000.0,0.0,0.0,0.0,1553232.0,0.0,600000.0,1.0,38.62913,180000.0,433308.0,0.0,5.0,Medio
5029365.0,1.0,1.0,1,9.0,3.0,2.0,18.794276220290467,4.0,131999.4431,318173.924120249,600000.0,180000.0,0.0,1.0,600000.0,1553232.0,0.0,600000.0,1.0,38.62913,180000.0,433308.0,0.0,5.0,Medio
5029365.0,1.0,2.0,1,9.0,3.0,,18.794276220290467,4.0,131999.4431,318173.924120249,0.0,180000.0,0.0,0.0,0.0,1553232.0,0.0,600000.0,1.0,38.62913,180000.0,433308.0,0.0,5.0,Medio
5029365.0,1.0,4.0,1,9.0,4.0,,18.794276220290467,4.0,131999.4431,318173.924120249,0.0,180000.0,0.0,0.0,0.0,1553232.0,0.0,600000.0,1.0,38.62913,180000.0,433308.0,0.0,5.0,Medio
5029488.0,1.0,2.0,1,9.0,4.0,2.0,19.512000187989653,4.0,145598.3992,395776.762068221,100000.0,400000.0,0.0,1.0,100000.0,1705166.625,0.0,600000.0,2.0,35.187176,400000.0,526291.6,0.0,6.0,Alto
5029488.0,1.0,3.0,1,9.0,6.0,1.0,19.512000187989653,4.0,145598.3992,395776.762068221,1105166.6,400000.0,0.0,0.0,0.0,1705166.625,0.0,600000.0,2.0,35.187176,400000.0,526291.6,0.0,6.0,Alto
5029488.0,1.0,4.0,1,9.0,4.0,,19.512000187989653,4.0,145598.3992,395776.762068221,0.0,400000.0,0.0,0.0,0.0,1705166.625,0.0,600000.0,2.0,35.187176,400000.0,526291.6,0.0,6.0,Alto
5029488.0,1.0,1.0,1,9.0,3.0,2.0,19.512000187989653,4.0,145598.3992,395776.762068221,500000.0,400000.0,0.0,1.0,500000.0,1705166.625,0.0,600000.0,2.0,35.187176,400000.0,526291.6,0.0,6.0,Alto
5029690.0,1.0,2.0,1,9.0,6.0,2.0,10.635614494712263,4.0,124964.0351,308736.465606112,900000.0,700000.0,0.0,1.0,900000.0,1800000.0,13083333.3359375,1800000.0,2.0,100.0,13783333.0,3895833.2,0.0,6.0,Alto
5029690.0,1.0,3.0,1,9.0,2.0,,10.635614494712263,4.0,124964.0351,308736.465606112,0.0,700000.0,0.0,0.0,0.0,1800000.0,13083333.3359375,1800000.0,2.0,100.0,13783333.0,3895833.2,0.0,6.0,Alto
5029690.0,1.0,1.0,1,9.0,6.0,2.0,10.635614494712263,4.0,124964.0351,308736.465606112,900000.0,700000.0,83333.336,1.0,900000.0,1800000.0,13083333.3359375,1800000.0,2.0,100.0,13783333.0,3895833.2,0.0,6.0,Alto
5029690.0,1.0,4.0,1,9.0,6.0,,10.635614494712263,4.0,124964.0351,308736.465606112,0.0,700000.0,13000000.0,0.0,0.0,1800000.0,13083333.3359375,1800000.0,2.0,100.0,13783333.0,3895833.2,0.0,6.0,Alto
5029741.0,1.0,3.0,1,9.0,5.0,2.0,9.206163792219792,4.0,124964.0351,308736.465606112,600000.0,0.0,0.0,1.0,600000.0,1350000.0,0.0,1350000.0,2.0,100.0,0.0,337500.0,0.0,6.0,Alto
5029741.0,1.0,4.0,1,9.0,6.0,,9.206163792219792,4.0,124964.0351,308736.465606112,0.0,0.0,0.0,0.0,0.0,1350000.0,0.0,1350000.0,2.0,100.0,0.0,337500.0,0.0,6.0,Alto
5029741.0,1.0,2.0,1,9.0,5.0,,9.206163792219792,4.0,124964.0351,308736.465606112,0.0,0.0,0.0,0.0,0.0,1350000.0,0.0,1350000.0,2.0,100.0,0.0,337500.0,0.0,6.0,Alto
5029741.0,1.0,1.0,1,9.0,4.0,2.0,9.206163792219792,4.0,124964.0351,308736.465606112,750000.0,0.0,0.0,1.0,750000.0,1350000.0,0.0,1350000.0,2.0,100.0,0.0,337500.0,0.0,6.0,Alto
5029751.0,1.0,1.0,1,9.0,5.0,,8.401493179466263,3.0,124964.0351,308736.465606112,0.0,500000.0,2200000.0,0.0,0.0,0.0,2500000.0,0.0,0.0,0.0,3000000.0,1000000.0,0.0,6.0,Alto
5029751.0,1.0,2.0,1,9.0,5.0,,8.401493179466263,3.0,124964.0351,308736.465606112,0.0,500000.0,300000.0,0.0,0.0,0.0,2500000.0,0.0,0.0,0.0,3000000.0,1000000.0,0.0,6.0,Alto
5029751.0,1.0,3.0,1,9.0,6.0,,8.401493179466263,3.0,124964.0351,308736.465606112,0.0,500000.0,0.0,0.0,0.0,0.0,2500000.0,0.0,0.0,0.0,3000000.0,1000000.0,0.0,6.0,Alto
5029772.0,1.0,1.0,1,9.0,5.0,2.0,10.38442536642275,5.0,124964.0351,308736.465606112,300000.0,0.0,0.0,1.0,300000.0,300000.0,0.0,300000.0,1.0,100.0,0.0,60000.0,1.0,6.0,Alto
5029772.0,1.0,3.0,1,9.0,5.0,,10.38442536642275,5.0,124964.0351,308736.465606112,0.0,0.0,0.0,0.0,0.0,300000.0,0.0,300000.0,1.0,100.0,0.0,60000.0,1.0,6.0,Alto
5029772.0,1.0,2.0,1,9.0,6.0,,10.38442536642275,5.0,124964.0351,308736.465606112,0.0,0.0,0.0,0.0,0.0,300000.0,0.0,300000.0,1.0,100.0,0.0,60000.0,1.0,6.0,Alto
5029772.0,1.0,5.0,1,9.0,2.0,,10.38442536642275,5.0,124964.0351,308736.465606112,0.0,0.0,0.0,0.0,0.0,300000.0,0.0,300000.0,1.0,100.0,0.0,60000.0,1.0,6.0,Alto
5029772.0,1.0,4.0,1,9.0,4.0,,10.38442536642275,5.0,124964.0351,308736.465606112,0.0,0.0,0.0,0.0,0.0,300000.0,0.0,300000.0,1.0,100.0,0.0,60000.0,1.0,6.0,Alto
5030679.0,1.0,10.0,1,10.0,5.0,2.0,52.1614152908384,10.0,145315.9359,329350.667818069,500000.0,0.0,0.0,1.0,500000.0,2561333.375,0.0,1500000.0,5.0,58.563248,0.0,256133.34,1.0,5.0,Medio
5030679.0,1.0,5.0,1,10.0,4.0,,52.1614152908384,10.0,145315.9359,329350.667818069,0.0,0.0,0.0,0.0,0.0,2561333.375,0.0,1500000.0,5.0,58.563248,0.0,256133.34,1.0,5.0,Medio
5030679.0,1.0,4.0,1,10.0,4.0,2.0,52.1614152908384,10.0,145315.9359,329350.667818069,0.0,0.0,0.0,1.0,0.0,2561333.375,0.0,1500000.0,5.0,58.563248,0.0,256133.34,1.0,5.0,Medio
5030679.0,1.0,9.0,1,10.0,4.0,2.0,52.1614152908384,10.0,145315.9359,329350.667818069,600000.0,0.0,0.0,1.0,600000.0,2561333.375,0.0,1500000.0,5.0,58.563248,0.0,256133.34,1.0,5.0,Medio
5030679.0,1.0,1.0,1,10.0,5.0,1.0,52.1614152908384,10.0,145315.9359,329350.667818069,1061333.4,0.0,0.0,0.0,0.0,2561333.375,0.0,1500000.0,5.0,58.563248,0.0,256133.34,1.0,5.0,Medio
5030679.0,1.0,2.0,1,10.0,3.0,2.0,52.1614152908384,10.0,145315.9359,329350.667818069,400000.0,0.0,0.0,1.0,400000.0,2561333.375,0.0,1500000.0,5.0,58.563248,0.0,256133.34,1.0,5.0,Medio
5030679.0,1.0,6.0,1,10.0,3.0,,52.1614152908384,10.0,145315.9359,329350.667818069,0.0,0.0,0.0,0.0,0.0,2561333.375,0.0,1500000.0,5.0,58.563248,0.0,256133.34,1.0,5.0,Medio
5030679.0,1.0,3.0,1,10.0,3.0,,52.1614152908384,10.0,145315.9359,329350.667818069,0.0,0.0,0.0,0.0,0.0,2561333.375,0.0,1500000.0,5.0,58.563248,0.0,256133.34,1.0,5.0,Medio
5030679.0,1.0,7.0,1,10.0,2.0,,52.1614152908384,10.0,145315.9359,329350.667818069,0.0,0.0,0.0,0.0,0.0,2561333.375,0.0,1500000.0,5.0,58.563248,0.0,256133.34,1.0,5.0,Medio
5030679.0,1.0,8.0,1,10.0,3.0,2.0,52.1614152908384,10.0,145315.9359,329350.667818069,0.0,0.0,0.0,1.0,0.0,2561333.375,0.0,1500000.0,5.0,58.563248,0.0,256133.34,1.0,5.0,Medio
5030816.0,1.0,5.0,1,10.0,3.0,,42.47797767127205,7.0,145315.9359,329350.667818069,0.0,0.0,0.0,0.0,0.0,1100000.0,0.0,1100000.0,2.0,100.0,0.0,157142.86,1.0,4.0,Bajo
5030816.0,1.0,6.0,1,10.0,2.0,,42.47797767127205,7.0,145315.9359,329350.667818069,0.0,0.0,0.0,0.0,0.0,1100000.0,0.0,1100000.0,2.0,100.0,0.0,157142.86,1.0,4.0,Bajo
5030816.0,1.0,1.0,1,10.0,4.0,,42.47797767127205,7.0,145315.9359,329350.667818069,0.0,0.0,0.0,0.0,0.0,1100000.0,0.0,1100000.0,2.0,100.0,0.0,157142.86,1.0,4.0,Bajo
5030816.0,1.0,4.0,1,10.0,3.0,,42.47797767127205,7.0,145315.9359,329350.667818069,0.0,0.0,0.0,0.0,0.0,1100000.0,0.0,1100000.0,2.0,100.0,0.0,157142.86,1.0,4.0,Bajo
5030816.0,1.0,7.0,1,10.0,4.0,2.0,42.47797767127205,7.0,145315.9359,329350.667818069,600000.0,0.0,0.0,1.0,600000.0,1100000.0,0.0,1100000.0,2.0,100.0,0.0,157142.86,1.0,4.0,Bajo
5030816.0,1.0,2.0,1,10.0,4.0,2.0,42.47797767127205,7.0,145315.9359,329350.667818069,500000.0,0.0,0.0,1.0,500000.0,1100000.0,0.0,1100000.0,2.0,100.0,0.0,157142.86,1.0,4.0,Bajo
5030816.0,1.0,3.0,1,10.0,3.0,,42.47797767127205,7.0,145315.9359,329350.667818069,0.0,0.0,0.0,0.0,0.0,1100000.0,0.0,1100000.0,2.0,100.0,0.0,157142.86,1.0,4.0,Bajo
5030850.0,1.0,2.0,1,10.0,5.0,,256.53722530781283,3.0,170353.4564,449963.978669007,0.0,380000.0,0.0,0.0,0.0,3408333.375,1200000.0,0.0,0.0,0.0,1580000.0,1662777.8,0.0,6.0,Alto
5030850.0,1.0,3.0,1,10.0,6.0,1.0,256.53722530781283,3.0,170353.4564,449963.978669007,1950000.0,380000.0,0.0,0.0,0.0,3408333.375,1200000.0,0.0,0.0,0.0,1580000.0,1662777.8,0.0,6.0,Alto
5030850.0,1.0,1.0,1,10.0,5.0,3.0,256.53722530781283,3.0,170353.4564,449963.978669007,1458333.4,380000.0,1200000.0,0.0,0.0,3408333.375,1200000.0,0.0,0.0,0.0,1580000.0,1662777.8,0.0,6.0,Alto
5031094.0,1.0,1.0,1,10.0,4.0,2.0,39.800979634548305,11.0,144281.0889,356561.116190702,500000.0,0.0,100000.0,1.0,500000.0,2200000.0,308333.328125,2200000.0,4.0,100.0,308333.3,228030.3,1.0,6.0,Alto
5031094.0,1.0,9.0,1,10.0,2.0,,39.800979634548305,11.0,144281.0889,356561.116190702,0.0,0.0,0.0,0.0,0.0,2200000.0,308333.328125,2200000.0,4.0,100.0,308333.3,228030.3,1.0,6.0,Alto
5031094.0,1.0,11.0,1,10.0,2.0,,39.800979634548305,11.0,144281.0889,356561.116190702,0.0,0.0,0.0,0.0,0.0,2200000.0,308333.328125,2200000.0,4.0,100.0,308333.3,228030.3,1.0,6.0,Alto
5031094.0,1.0,3.0,1,10.0,5.0,2.0,39.800979634548305,11.0,144281.0889,356561.116190702,150000.0,0.0,0.0,1.0,150000.0,2200000.0,308333.328125,2200000.0,4.0,100.0,308333.3,228030.3,1.0,6.0,Alto
5031094.0,1.0,5.0,1,10.0,3.0,,39.800979634548305,11.0,144281.0889,356561.116190702,0.0,0.0,0.0,0.0,0.0,2200000.0,308333.328125,2200000.0,4.0,100.0,308333.3,228030.3,1.0,6.0,Alto
5031094.0,1.0,8.0,1,10.0,3.0,,39.800979634548305,11.0,144281.0889,356561.116190702,0.0,0.0,0.0,0.0,0.0,2200000.0,308333.328125,2200000.0,4.0,100.0,308333.3,228030.3,1.0,6.0,Alto
5031094.0,1.0,6.0,1,10.0,6.0,,39.800979634548305,11.0,144281.0889,356561.116190702,0.0,0.0,0.0,0.0,0.0,2200000.0,308333.328125,2200000.0,4.0,100.0,308333.3,228030.3,1.0,6.0,Alto
5031094.0,1.0,10.0,1,10.0,5.0,,39.800979634548305,11.0,144281.0889,356561.116190702,0.0,0.0,208333.33,0.0,0.0,2200000.0,308333.328125,2200000.0,4.0,100.0,308333.3,228030.3,1.0,6.0,Alto
5031094.0,1.0,2.0,1,10.0,3.0,2.0,39.800979634548305,11.0,144281.0889,356561.116190702,850000.0,0.0,0.0,1.0,850000.0,2200000.0,308333.328125,2200000.0,4.0,100.0,308333.3,228030.3,1.0,6.0,Alto
5031094.0,1.0,4.0,1,10.0,5.0,,39.800979634548305,11.0,144281.0889,356561.116190702,0.0,0.0,0.0,0.0,0.0,2200000.0,308333.328125,2200000.0,4.0,100.0,308333.3,228030.3,1.0,6.0,Alto
5031094.0,1.0,7.0,1,10.0,5.0,2.0,39.800979634548305,11.0,144281.0889,356561.116190702,700000.0,0.0,0.0,1.0,700000.0,2200000.0,308333.328125,2200000.0,4.0,100.0,308333.3,228030.3,1.0,6.0,Alto
5031271.0,1.0,5.0,1,10.0,1.0,,5.160094637224084,7.0,169074.4587,433060.221114076,0.0,300000.0,0.0,0.0,0.0,1854716.0,150000.0,900000.0,2.0,48.52495,450000.0,329245.16,1.0,6.0,Alto
5031271.0,1.0,7.0,1,10.0,4.0,,5.160094637224084,7.0,169074.4587,433060.221114076,0.0,300000.0,0.0,0.0,0.0,1854716.0,150000.0,900000.0,2.0,48.52495,450000.0,329245.16,1.0,6.0,Alto
5031271.0,1.0,2.0,1,10.0,4.0,2.0,5.160094637224084,7.0,169074.4587,433060.221114076,500000.0,300000.0,0.0,1.0,500000.0,1854716.0,150000.0,900000.0,2.0,48.52495,450000.0,329245.16,1.0,6.0,Alto
5031271.0,1.0,3.0,1,10.0,6.0,1.0,5.160094637224084,7.0,169074.4587,433060.221114076,954716.0,300000.0,150000.0,0.0,0.0,1854716.0,150000.0,900000.0,2.0,48.52495,450000.0,329245.16,1.0,6.0,Alto
5031271.0,1.0,6.0,1,10.0,4.0,,5.160094637224084,7.0,169074.4587,433060.221114076,0.0,300000.0,0.0,0.0,0.0,1854716.0,150000.0,900000.0,2.0,48.52495,450000.0,329245.16,1.0,6.0,Alto
5031271.0,1.0,4.0,1,10.0,,,5.160094637224084,7.0,169074.4587,433060.221114076,0.0,300000.0,0.0,0.0,0.0,1854716.0,150000.0,900000.0,2.0,48.52495,450000.0,329245.16,1.0,6.0,Alto
5031271.0,1.0,1.0,1,10.0,5.0,2.0,5.160094637224084,7.0,169074.4587,433060.221114076,400000.0,300000.0,0.0,1.0,400000.0,1854716.0,150000.0,900000.0,2.0,48.52495,450000.0,329245.16,1.0,6.0,Alto
5031372.0,1.0,4.0,1,10.0,6.0,1.0,19.810663305933012,5.0,131709.9594,380127.52060364094,1580475.0,0.0,0.0,0.0,0.0,2877507.0,0.0,0.0,0.0,0.0,0.0,575501.4,0.0,6.0,Alto
5031372.0,1.0,1.0,1,10.0,3.0,,19.810663305933012,5.0,131709.9594,380127.52060364094,0.0,0.0,0.0,0.0,0.0,2877507.0,0.0,0.0,0.0,0.0,0.0,575501.4,0.0,6.0,Alto
5031372.0,1.0,5.0,1,10.0,1.0,,19.810663305933012,5.0,131709.9594,380127.52060364094,0.0,0.0,0.0,0.0,0.0,2877507.0,0.0,0.0,0.0,0.0,0.0,575501.4,0.0,6.0,Alto
5031372.0,1.0,3.0,1,10.0,6.0,1.0,19.810663305933012,5.0,131709.9594,380127.52060364094,1297032.0,0.0,0.0,0.0,0.0,2877507.0,0.0,0.0,0.0,0.0,0.0,575501.4,0.0,6.0,Alto
5031372.0,1.0,2.0,1,10.0,3.0,,19.810663305933012,5.0,131709.9594,380127.52060364094,0.0,0.0,0.0,0.0,0.0,2877507.0,0.0,0.0,0.0,0.0,0.0,575501.4,0.0,6.0,Alto
5031611.0,1.0,2.0,1,10.0,5.0,2.0,4.253658156911686,3.0,134303.7494,360817.109562061,400000.0,200000.0,0.0,1.0,400000.0,400000.0,166666.671875,400000.0,1.0,100.0,366666.7,255555.56,1.0,5.0,Medio
5031611.0,1.0,1.0,1,10.0,3.0,,4.253658156911686,3.0,134303.7494,360817.109562061,0.0,200000.0,166666.67,0.0,0.0,400000.0,166666.671875,400000.0,1.0,100.0,366666.7,255555.56,1.0,5.0,Medio
5031611.0,1.0,3.0,1,10.0,4.0,,4.253658156911686,3.0,134303.7494,360817.109562061,0.0,200000.0,0.0,0.0,0.0,400000.0,166666.671875,400000.0,1.0,100.0,366666.7,255555.56,1.0,5.0,Medio
5031848.0,1.0,5.0,1,10.0,,,12.75387159533811,5.0,130432.5896,327375.621053434,0.0,600000.0,0.0,0.0,0.0,1500000.0,0.0,1500000.0,3.0,100.0,600000.0,420000.0,0.0,6.0,Alto
5031848.0,1.0,3.0,1,10.0,6.0,2.0,12.75387159533811,5.0,130432.5896,327375.621053434,600000.0,600000.0,0.0,1.0,600000.0,1500000.0,0.0,1500000.0,3.0,100.0,600000.0,420000.0,0.0,6.0,Alto
5031848.0,1.0,1.0,1,10.0,4.0,2.0,12.75387159533811,5.0,130432.5896,327375.621053434,300000.0,600000.0,0.0,1.0,300000.0,1500000.0,0.0,1500000.0,3.0,100.0,600000.0,420000.0,0.0,6.0,Alto
5031848.0,1.0,2.0,1,10.0,6.0,2.0,12.75387159533811,5.0,130432.5896,327375.621053434,600000.0,600000.0,0.0,1.0,600000.0,1500000.0,0.0,1500000.0,3.0,100.0,600000.0,420000.0,0.0,6.0,Alto
